clase,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
hola,0.0,0.0,0.0,-0.1582267536142362,-0.06567838732848691,-0.06346904592937276,-0.27555320731141913,-0.19412224486823842,-0.09745128201749195,-0.3617314845366482,-0.3068181706255765,-0.12581726700545798,-0.4399095816568676,-0.38818271934644394,-0.15356698154605303,-0.1747029850294746,-0.4763446140511456,-0.055365578063694514,-0.22092496586095473,-0.6753742279580665,-0.09777394084583851,-0.24082938356949837,-0.7956660824979439,-0.1335035648836662,-0.25025872506759217,-0.9032692576929815,-0.1610509075257082,-0.06314945972014777,-0.5131280370734905,-0.06108079458016814,-0.07204214457226116,-0.7379492511923162,-0.09069029121480754,-0.07465760700946185,-0.8791451062443674,-0.12209974306943185,-0.07554954892841037,-1.0,-0.14799651299864916,0.03684062043361688,-0.4936449665926313,-0.07590641370872724,0.05373250044146834,-0.6963475266868487,-0.11291718412901212,0.0639247555039317,-0.8204527530387444,-0.1400752079830764,0.06706083398468966,-0.9314431687787966,-0.16121124319641994,0.12740755019899494,-0.43191756256010827,-0.09662437313303845,0.17286886877872623,-0.5643285847052856,-0.1333209095589249,0.19233413981917738,-0.6536224675371273,-0.14786328102128612,0.20128338890088807,-0.7414136695481123,-0.1579141782748958
hola,0.0,0.0,0.0,-0.15747323916454306,-0.06464127396289479,-0.06540074952338457,-0.27368717198251996,-0.19276042327662016,-0.0996752682860125,-0.35997998623070643,-0.3057770104460195,-0.128307840765732,-0.43740853696201765,-0.38863943431339404,-0.15594913080309777,-0.17265315531336373,-0.474495289688641,-0.05326124234841459,-0.21696422454505737,-0.6731237372064057,-0.09530654820979846,-0.2362834924588971,-0.7937700123654097,-0.13097330743921218,-0.2443890971004743,-0.9014585792470016,-0.1586187915798162,-0.06186046067608804,-0.5130637015140608,-0.057670403056061935,-0.07063768338935766,-0.7363256089767708,-0.08638361111896042,-0.07440683096226697,-0.8784800878719029,-0.11713327566089557,-0.07563887949846528,-1.0,-0.14279659853342178,0.038351441564173784,-0.4951089385851321,-0.07170277570694296,0.05495756339659047,-0.6976446056602353,-0.10706433934443992,0.065033097967513,-0.8212684484387126,-0.13285807425970708,0.06869456764305858,-0.9320174822857926,-0.1534631682385051,0.12993647705997505,-0.4343691282554664,-0.09211695024565478,0.1746532687471852,-0.5652111806439223,-0.1272884016763248,0.1935152916653096,-0.6541864661096803,-0.14104383189936265,0.20285954309755197,-0.741642047222163,-0.15082069016436428
hola,0.0,0.0,0.0,-0.16353883700904642,-0.052676485116701845,-0.07087632443274165,-0.2844428559141214,-0.1742307284611219,-0.10832672792663871,-0.3749896004913495,-0.28590096908639595,-0.1393412476819043,-0.4600345650809346,-0.36081445432458376,-0.16955735439867067,-0.18831029064990207,-0.4634142822171147,-0.0574219337214772,-0.23783686841549215,-0.6576686575068404,-0.10051370553169274,-0.26163460427177326,-0.7778133539122776,-0.13797114321100948,-0.2743564235037483,-0.8874963909657797,-0.16747242008062999,-0.07880272550885799,-0.5079144659945569,-0.06061399779483839,-0.09420328924317056,-0.730731346941545,-0.0910339639153156,-0.10358262545115567,-0.8744658594160988,-0.12371344324587863,-0.10895306545137527,-1.0,-0.1510161390519099,0.021176848518821387,-0.4942346250215205,-0.07378352379262462,0.032053995515858566,-0.6996286865114396,-0.1111178346328472,0.038206985344681595,-0.8261074755257858,-0.1378558160034032,0.03911369580448276,-0.940085738405938,-0.15912740387006594,0.11307232666464988,-0.4367617668592752,-0.09384462029007011,0.15476960530855677,-0.571011857058736,-0.13024149284988082,0.173431004486253,-0.662402739079249,-0.14414908482200917,0.18378588851079178,-0.7525130210294606,-0.15418038751901175
hola,0.0,0.0,0.0,-0.16529625429727632,-0.045997941236623374,-0.06784366872600432,-0.29062895178753834,-0.1637410865482018,-0.10291317054088495,-0.3843193635840292,-0.270988156951662,-0.13183851506856156,-0.47229891898668586,-0.3462427003015213,-0.16002521498507183,-0.19853243499298456,-0.46177386930909026,-0.05145750904053746,-0.25494899663200105,-0.6528508134348515,-0.09134480831782191,-0.28342002914155107,-0.7709537405791363,-0.12717014084570377,-0.30094806859133577,-0.8784172030414745,-0.15599457720516674,-0.09127151323631073,-0.5103386217705675,-0.055661306403155,-0.11229263782202453,-0.7319295316645468,-0.08396323844785078,-0.12568067740466912,-0.8755734354225179,-0.11643361951977874,-0.1347254697128148,-1.0,-0.1438621433570389,0.007260370529352077,-0.49958756889104794,-0.06975800877757375,0.015983754906806542,-0.706538870501296,-0.1063294460363853,0.018734944603774267,-0.832447388532295,-0.13483046036532753,0.01561061641207267,-0.9468187187187329,-0.15778447592209327,0.09816651898956923,-0.4442825783474233,-0.09031487893569544,0.14019293804303842,-0.5777983160994702,-0.12781510331348347,0.15755787074171593,-0.6687115315766331,-0.1437631874522565,0.16578048629839687,-0.7603869955015611,-0.15540714908909634
hola,0.0,0.0,0.0,-0.1667231568810182,-0.037492713404418024,-0.07002078218278625,-0.29768076696184975,-0.14851706588280936,-0.10661051419515935,-0.39753568068663186,-0.24684556669292254,-0.13700391116803057,-0.4893992563552561,-0.31298570318402913,-0.1669925458267782,-0.2140961764269653,-0.45089649649141195,-0.055866028518763884,-0.2773849541887072,-0.6404817460748338,-0.09844412305948345,-0.31163764287202766,-0.7586151619545076,-0.1357156346484432,-0.3340778246575612,-0.8679998832860568,-0.16519403818147985,-0.10796111085705774,-0.5056892696724883,-0.059548488082483454,-0.13579852776347193,-0.728515734658983,-0.09089848815739154,-0.1541481569363075,-0.8736078598422493,-0.12460515926527582,-0.16731186315190283,-1.0,-0.15256974157739187,-0.008319364162983746,-0.501183940247027,-0.07330017824092264,-0.006305977301991692,-0.7058969149066178,-0.1125764087543848,-0.007780311256681713,-0.8372327751871864,-0.1427300284882299,-0.015053387711377262,-0.9554152023620733,-0.16624990342453128,0.08416687611207306,-0.45266018970866956,-0.0936000842062964,0.12315746601473321,-0.5932296495934952,-0.13173146936323635,0.1403694909467149,-0.687083711648929,-0.147733737508955,0.14732567049699094,-0.7790629311451229,-0.15949984597715797
hola,0.0,0.0,0.0,-0.1679058409945819,-0.03288856008864899,-0.0719873749403149,-0.3038739020593907,-0.13441394562285522,-0.10975188287584178,-0.40817566963104346,-0.22817063124712134,-0.14136968246527631,-0.5049340132720765,-0.29412450642357846,-0.17184344831934412,-0.23458088812022285,-0.44246021875308444,-0.05619438706673314,-0.3045117507777617,-0.6318821540918024,-0.1003802306519888,-0.34146538703171386,-0.7509062123389286,-0.13843431659867392,-0.3659465320459774,-0.8607245698618718,-0.16821193815943355,-0.12830954421398502,-0.5050655686676926,-0.05933544362118469,-0.16250701550555793,-0.7283403463719268,-0.09068008706021313,-0.18339659713412854,-0.8738502892377505,-0.12401567014484635,-0.1984200500242641,-1.0,-0.1518098793102718,-0.026319310360911615,-0.5073094473886363,-0.0730615198717606,-0.029683864875135375,-0.7160303859750107,-0.11161104148883202,-0.03271527087378704,-0.8445359636133083,-0.1397369280165992,-0.0413122932307673,-0.9593075767315618,-0.1618364474350637,0.07096785420080855,-0.4636722627289773,-0.09383131533055789,0.10883674632458991,-0.6051014611963209,-0.13130990057430253,0.12163949792626963,-0.7012287432798984,-0.1469977009919151,0.12364965281866822,-0.794881960802124,-0.15833710640340512
hola,0.0,0.0,0.0,-0.1666529300494272,-0.032043737775557385,-0.07268776877331111,-0.30206459184357815,-0.13209517404390608,-0.1113839598604241,-0.40617385864282124,-0.22399183972510928,-0.14333856050943944,-0.5023798146179528,-0.29036504975818,-0.17423102973857185,-0.2342063786477056,-0.4422253812418259,-0.0616819364204922,-0.30996993056900446,-0.631932869513676,-0.1071962893265979,-0.34805898701404425,-0.749955567233692,-0.14521030436985957,-0.3734300603633796,-0.8590329025539823,-0.17458517011192876,-0.1277395317199254,-0.5052529162307282,-0.06447367301957713,-0.1645707099494198,-0.7304061640088364,-0.09708329937296586,-0.18475904693852807,-0.8744270635597866,-0.1306894445802601,-0.19938137421891397,-1.0,-0.15842163783230262,-0.025768397156940296,-0.5077995981568695,-0.07748658448618577,-0.030277001180093716,-0.7175484005725055,-0.11772301641410142,-0.03398878483662865,-0.8463845923534504,-0.14717475229038438,-0.04324963074089809,-0.9615449073676406,-0.16992679109166872,0.07132708324491442,-0.4638935067903551,-0.09725666682911865,0.10719689140110454,-0.6060019505513646,-0.13673694505428205,0.11842726403231664,-0.7013659653556237,-0.15366457968556396,0.11799836290423858,-0.7947746487421435,-0.16564909622447527
hola,0.0,0.0,0.0,-0.16845653890014728,-0.03090443544673879,-0.07171931001223224,-0.30554834812433357,-0.13235406544489123,-0.10974217073724704,-0.4084195474029212,-0.2254122666746978,-0.14107491944816258,-0.5036813402887619,-0.29280403309832603,-0.17153818227833934,-0.23454401768085842,-0.4401383662696852,-0.0634074942999099,-0.3099074604442339,-0.632366589965441,-0.10873305998110191,-0.34704823837188764,-0.750653012574329,-0.14616290637690688,-0.37209670030284725,-0.859914613176201,-0.17510035863169704,-0.12826108108765544,-0.502339551480268,-0.06659129710488125,-0.16364292403682817,-0.7295920539229115,-0.09956579870135944,-0.18227159183905137,-0.8741617258760359,-0.13333621366985557,-0.19526017121381573,-1.0,-0.16118697372726276,-0.02710972290837611,-0.5046578185152086,-0.07966264328957927,-0.029917966562281184,-0.71403269001218,-0.12030357223544033,-0.03214935831017142,-0.842766010681027,-0.15058881312323627,-0.03961122150707773,-0.957673346604016,-0.1739403020643018,0.06891251832344596,-0.46088317127231176,-0.09929867529269751,0.1060033429610457,-0.6021377546676644,-0.1394774277114503,0.11813808305624943,-0.6966013808537292,-0.15727704283944946,0.1184488069995998,-0.7888471533574692,-0.16991383159871398
hola,0.0,0.0,0.0,-0.16595980610344085,-0.032755092317918275,-0.07082340824507609,-0.30343662910849206,-0.13478151229298313,-0.10925353584844887,-0.4058423155433615,-0.22917021104487262,-0.14097464128567616,-0.5007055651559628,-0.2952215880483999,-0.1719732783013342,-0.23240887313673658,-0.4419653947782421,-0.06604093105359964,-0.30693739526992114,-0.6343547475668653,-0.11219500992403904,-0.34327400080200104,-0.7522900641399316,-0.14972577404736068,-0.3674857382857041,-0.8611298225493558,-0.178599430386177,-0.1263368962790434,-0.5027268322888033,-0.07007867501117246,-0.16155815615760327,-0.7301700495507671,-0.10430685229255017,-0.1789402186820181,-0.874464529014388,-0.13815930749232933,-0.19068265371950288,-1.0,-0.16587844110380098,-0.02550268278844186,-0.5040157625155772,-0.08371626388690576,-0.027935025826102803,-0.7131748100285249,-0.12574436717174192,-0.029072537337235676,-0.8420609958342581,-0.1560451125202943,-0.035210464818034144,-0.9567143981062873,-0.17914751360083667,0.07012989480429418,-0.4596847669605514,-0.10368681100360266,0.10626340926434973,-0.6023039249976466,-0.14497261893903726,0.11890644021796234,-0.6968473529504052,-0.1627624108995095,0.11995787911316995,-0.7889282116960307,-0.17521751784113643
hola,0.0,0.0,0.0,-0.16729655833259433,-0.03156013502696739,-0.0706807950365229,-0.30447463983019124,-0.13477661352273657,-0.10787767556834994,-0.4063726935484428,-0.22964834711743223,-0.13836043599107511,-0.5006524460681054,-0.2986485498191233,-0.16780717554589153,-0.23269491898266786,-0.44221562162043876,-0.061901898888315716,-0.30759880843653653,-0.6347002404779153,-0.1057489029126929,-0.3443518786185419,-0.7518998964608976,-0.14208708606633963,-0.36935660064657233,-0.860084437923183,-0.17030623329974948,-0.12716853378726228,-0.5038981205176725,-0.0650328653074982,-0.16231654633173284,-0.7311209576272846,-0.09673117903961641,-0.18041659804369833,-0.8752843294317096,-0.129602198715501,-0.19268955199471133,-1.0,-0.15679705816894354,-0.02694651209127104,-0.5051581677840213,-0.07791333947685317,-0.027998890899269928,-0.7138019120758381,-0.11734333526733794,-0.02941737084389551,-0.8420583838455966,-0.14695979969779802,-0.035936504846989015,-0.956219817890958,-0.169926293597744,0.06805262988168441,-0.46037196336166936,-0.09726714901615599,0.10616385897951215,-0.6004693523105114,-0.13645239655119976,0.1186570782624319,-0.6949316515235451,-0.15373065522562285,0.11969419685789344,-0.787246003839815,-0.1660399961456812
hola,0.0,0.0,0.0,-0.16901627804782876,-0.03631160652750768,-0.06877713340053158,-0.3048312052605157,-0.14073206886084386,-0.10555620076390047,-0.40667950556821925,-0.2356761673442727,-0.13630952725366158,-0.49874510298685565,-0.3092936963384269,-0.16576497603428147,-0.22740644210710106,-0.4500089051215558,-0.05527796215193638,-0.3007699268794147,-0.6420151850718586,-0.0964697887220329,-0.3365194355617474,-0.7592222303268076,-0.1318707099395334,-0.3616496671599192,-0.8666830076063955,-0.15972094179775043,-0.12319001529051879,-0.5065243142681337,-0.059008432948888676,-0.15601287166916128,-0.7320231385991975,-0.08865437471032243,-0.17288809487765835,-0.8760979321900534,-0.12088635144798741,-0.18396530881839931,-1.0,-0.14763126590202488,-0.02528282958969358,-0.5046429867827706,-0.0726778659780524,-0.026584770506123102,-0.7119023504305714,-0.1105230296326114,-0.027186446669323797,-0.837965080064294,-0.13969655433830483,-0.032494370627229895,-0.9508531592249307,-0.1623979256412952,0.06743045200082329,-0.4584147969185779,-0.09278106626370212,0.1041078364855368,-0.5977282616981255,-0.13089928191309766,0.11784451336279037,-0.6906810849860079,-0.14767426445827356,0.12112579882655287,-0.7822841733235992,-0.15965621624516674
hola,0.0,0.0,0.0,-0.161706493621745,-0.051274578858673196,-0.06300019452494099,-0.28875102092347316,-0.1614254013049279,-0.09919970291061407,-0.38872052679474295,-0.2570927510523447,-0.13033418003679756,-0.47761533507202,-0.33245946081936145,-0.16076858903418614,-0.20519102211521403,-0.4579334944919847,-0.05524558146528721,-0.26842193202279113,-0.65333582343949,-0.09927154174196073,-0.2986096333280941,-0.772070435280511,-0.13586261200803387,-0.319143384610507,-0.880009177253687,-0.16380030979260604,-0.10109698895070829,-0.5063638182385745,-0.06232582419260735,-0.1278273679886946,-0.7333807529183674,-0.0944412406129703,-0.14086716413590403,-0.8763617709070726,-0.1269112335481551,-0.1500125720166371,-1.0,-0.1530738283982353,-0.0038280074524848187,-0.4966053432026082,-0.07867775226864154,-0.00030104902208959584,-0.7045050280635861,-0.11838067972623019,0.0034106150847639824,-0.8330794986677484,-0.14761926100546774,0.0023935308004500023,-0.94912129989769,-0.16985784214316837,0.08665328812549852,-0.4430475615701511,-0.1006756056489925,0.1257612120768639,-0.5794852571255168,-0.14017409187628282,0.14439893482147134,-0.6722411217253577,-0.15654403052498317,0.1539518274857474,-0.7646207104318157,-0.1676838527928306
hola,0.0,0.0,0.0,-0.15845058801255718,-0.05252911003385861,-0.0638306968902239,-0.281346559763298,-0.16627570325949603,-0.09997832744838452,-0.3758437837100048,-0.2650747046728396,-0.13056867356345095,-0.4576333496242091,-0.34343025964133655,-0.16054779482480502,-0.1926509305612427,-0.4602271388378882,-0.05912028261765553,-0.2514771597518503,-0.6575863966784226,-0.10175187546904312,-0.2781303710357034,-0.776946279736352,-0.13657716243061865,-0.2943794012883001,-0.8840576785061707,-0.16317763530631046,-0.08457363255709512,-0.5039526948190612,-0.06567904644838893,-0.10271585630566966,-0.7343150479259954,-0.09583527594720233,-0.11128771007524624,-0.8779757045803779,-0.12701194389072143,-0.11685316637387119,-1.0,-0.15243870759817252,0.013864398272286579,-0.489365721355577,-0.08115280272808124,0.025236803289876323,-0.6991019588677401,-0.11959728826662679,0.032476785502001136,-0.8248863997604801,-0.14813117108679752,0.034593718766648615,-0.9378885087684539,-0.1698954993523476,0.1031169816969809,-0.43126016528634514,-0.10223342495147758,0.1444575534626917,-0.5680601969875089,-0.14142412946581134,0.1652859224818489,-0.6589372889340924,-0.15716306157688872,0.17757132101390888,-0.7492391104301231,-0.16771831626491843
hola,0.0,0.0,0.0,-0.15991201310772885,-0.04998086469360318,-0.0675914667046555,-0.28288618584199726,-0.16489018183833484,-0.10439506278486983,-0.37347687233689475,-0.2672603259356493,-0.13458918020873117,-0.45406860078553396,-0.3414633271492459,-0.16440652568264832,-0.19006769464095022,-0.4604208965633918,-0.06657159689647663,-0.24606931478582997,-0.6593833525753084,-0.10962300326501183,-0.27162464571199113,-0.7786433452826872,-0.14419051316401194,-0.28675650068539316,-0.8864884762834906,-0.17101688347648167,-0.08035541629392702,-0.5028738125094442,-0.07178350630466483,-0.09415843738306373,-0.73198533894073,-0.10317320234921079,-0.09854723234685786,-0.8759170942410411,-0.13502301697252342,-0.09931468420168497,-1.0,-0.16142032423771907,0.018645450992780067,-0.4860865064950853,-0.0858445762227148,0.03831942250654544,-0.6925227563857645,-0.12611056735545284,0.05012082338047139,-0.8184310680433772,-0.1557988906127571,0.05652249151922447,-0.9312759593913035,-0.17850789086710914,0.10806371974391217,-0.42654526786140984,-0.10571871854937605,0.1524278102411991,-0.5631483221327116,-0.1465339332401994,0.17497846025259448,-0.6545551295333472,-0.16323363320464357,0.18885940808798746,-0.7454251707539936,-0.17469289135397548
hola,0.0,0.0,0.0,-0.1582056770829501,-0.04687776421216743,-0.06899511885782741,-0.2845422817589748,-0.1580041585897029,-0.10706794371231004,-0.3777999989508646,-0.25527041799702377,-0.1383561453995099,-0.46152001907032447,-0.3280873159493473,-0.16922328468642384,-0.19593005167766434,-0.4569138921406415,-0.06872816582413444,-0.25141340191627753,-0.6544868617089198,-0.11159701375832871,-0.27713397751421165,-0.774205956758511,-0.14573834447957304,-0.2920846500188123,-0.8818399976257151,-0.17250306505520618,-0.08474972188229961,-0.5036051355671304,-0.07370048237955108,-0.09902641289935225,-0.7325491550745712,-0.10534761687916859,-0.10292905580875825,-0.876522923027857,-0.13696648105207793,-0.10290187686452575,-1.0,-0.1633339208036286,0.01579547295253215,-0.4893572429650806,-0.08760076966310398,0.03246813576840244,-0.696428267777802,-0.12855222141479222,0.04425886874122515,-0.8225045601304393,-0.15838481812949862,0.05016909211165997,-0.9355424933111457,-0.18133520096006664,0.10666538611122856,-0.4316717645376811,-0.10737628566609803,0.15144431620504767,-0.567342576263255,-0.14941039763511008,0.1738794784923896,-0.6590644718706905,-0.167015453144055,0.1869700127878341,-0.7495782422834594,-0.17914287761061806
